Advanced Spoken Arabic	ARA	1	2	Below Average Demand
Advanced Standing Seminar	SW	15	34	Below Average Demand
Advanced Stats for Soc Sc	PSC	10	18	Below Average Demand
Advanced Syntax	LIN	12	24	Below Average Demand
Advanced Tax	LAW	7	19	Below Average Demand
Advanced Topics in Corp Tax	MGA	23	52	Below Average Demand
Advanced Topics in Litigation	LAW	33	59	Below Average Demand
Advanced Topics in Tax	LAW	3	89	No Demand
Advanced Topics	IE	2	16	No Demand
Advanced Topics	MAE	8	37	No Demand
Advanced Topics	PGY	1	41	No Demand
Advanced Tpcs. in Contract Law	LAW	7	16	Below Average Demand
Advanced Transformers	EE	3	12	No Demand
Advanced VLSI Design	CSE	11	48	No Demand
Advanced VLSI Design	ECE	12	46	No Demand
Advanced Video Production	DMS	14	22	Average Demand
Advanced Virology	MIC	4	18	No Demand
Advanced Voice Training	TH	0	25	No Demand
Advanced Writing Workshop	LAW	9	20	Below Average Demand
Adventures in Biometry	BYR	4	30	No Demand
Advertising & the Law	LAW	11	16	Average Demand
Advertising and Promotion	MGM	45	88	Below Average Demand
Advn. Tpcs in Law & Technology	LAW	14	36	Below Average Demand
Advnucmed Emission Imag	BPH	7	2	High Demand
Aerobic Dance	ATH	24	24	High Demand
Aerobic Exercise	ATH	16	41	Below Average Demand
Aerodynamics Laboratory	ASE	24	64	Below Average Demand
Aerodynamics Laboratory	MAE	14	64	No Demand
Aerodynamics	ASE	22	67	Below Average Demand
Aerodynamics	MAE	46	61	Above Average Demand
Aerosol Mechanics	MAE	4	11	Below Average Demand
Aerospace Structures 1	ASE	21	51	Below Average Demand
Aerospace Structures II	ASE	21	50	Below Average Demand
Aerospace Structures	MAE	43	120	Below Average Demand
Aeschylus	CL	7	1	High Demand
Aesthetic Criticism	PHI	12	39	Below Average Demand
Aesthetic Theory	PHI	10	39	No Demand
Aesthetics & Phil of Art	PHI	29	38	Above Average Demand
Aesthetics	PHI	13	44	No Demand
Afford Housing & Comm Devel Cl	LAW	10	8	High Demand
Afr Amer in the City	CPM	0	31	No Demand
Afr Americans in the City	HIS	2	29	No Demand
Afr Cul Exp in Sch Curric	AMS	1	40	No Demand
Afr-Am Political Dev	AAS	3	42	No Demand
Afr-Am Political Dev	CPM	0	45	No Demand
Afr-Am Political Dev	HIS	7	41	No Demand
Afr-Am Political Dev	PSC	3	42	No Demand
Afr/Am Literature: Prose	AAS	9	20	Below Average Demand
Afr/Am Myths & Folkways	AAS	41	45	High Demand
Africa Diaspora:Soc Evol	AAS	20	42	Below Average Demand
Africa Diaspora:Soc Evol	AMS	1	45	No Demand
Africa Diaspora:Soc Evol	HIS	4	38	No Demand
Africa and Slave Trade	AAS	4	22	No Demand
African & Caribbean Lit	FR	5	28	No Demand
African & Carribean Lit	FR	5	12	Below Average Demand
African Aesthetics	AHI	10	16	Average Demand
African Amer 1877 to Pres	HIS	29	39	Average Demand
African Amer Literature	ENG	20	46	Below Average Demand
African Amer Playwrights	AAS	5	20	No Demand
African American History	AAS	31	67	Below Average Demand
African American History	HIS	4	47	No Demand
African American Lit	ENG	19	41	Below Average Demand
African His to 1800	WS	10	97	No Demand
African Hist 1877-Present	CPM	0	73	No Demand
African History 1800-Now	AAS	8	114	No Demand
African History 1800-Now	HIS	21	89	No Demand
African History 1800-Now	WS	5	24	No Demand
African History to 1800	HIS	32	78	Below Average Demand
African Politics	AAS	5	45	No Demand
African Politics	APY	6	58	No Demand
African Politics	PSC	29	51	Below Average Demand
African and Slave Trade	HIS	4	20	No Demand
African's View of Am Black	AAS	30	45	Average Demand
African-Amer His to 1877	HIS	23	45	Below Average Demand
African-Amer Lit	ENG	6	22	No Demand
Afro American Reli Expe	CPM	5	45	No Demand
Afro-American Culture	APY	20	31	Average Demand
Afro-Latin Musical Praxis	AMS	11	11	High Demand
Age of Exploration	HIS	5	45	No Demand
Age of Information	COM	72	143	Below Average Demand
Age of Lorca	SPA	17	28	Average Demand
Agencies & Svs for Chldrn	LAI	14	28	Below Average Demand
Agency Grant Writing	SW	18	34	Below Average Demand
Agile Manufacturing	IE	5	30	No Demand
Aging Population & Family	SW	13	33	Below Average Demand
Aims & Methods Art Hist	AHI	15	11	High Demand
Air Pollution	CIE	10	41	No Demand
Air Quality	SSC	14	37	Below Average Demand
Aircraft Design	ASE	26	70	Below Average Demand
Aircraft Design	MAE	38	116	Below Average Demand
Alcohol & Drug in US	HIS	18	27	Average Demand
Alcohol Epidemiology	SPM	4	49	No Demand
Alcohol and Health	PSY	35	50	Average Demand
Alcohol/Drug Seminar	SW	11	25	Below Average Demand
Alexander the Great	CL	18	54	Below Average Demand
Algebra	MTH	11	44	No Demand
Algebraic Geometry	MTH	7	37	No Demand
Algebraic Number Theory	MTH	5	56	No Demand
Algebraic Topology	MTH	3	37	No Demand
Algorithmic Art	ART	17	16	High Demand
Algorithms & Data Struc	CS	31	50	Average Demand
Algorithms Anal & Dsgn 1	CS	15	50	No Demand
Algorithms Anal & Dsgn 1	CSE	19	81	No Demand
Algorithms Anal & Dsgn 2	CS	7	38	No Demand
Algorithms Anal & Dsgn 2	CSE	6	42	No Demand
Algorithms for VLSI	CS	7	46	No Demand
Algs for Modern Compute System	CSE	10	104	No Demand
Algs for Modern Computer Syst	CSE	117	190	Average Demand
All School Conference	PHM	216	237	High Demand
Altern Pnting Strategies	ART	7	58	No Demand
Alternative Dispute Resolution	LAW	19	35	Below Average Demand
Alternative Fuels	CE	20	29	Average Demand
Alternative Print Process	ART	6	40	No Demand
Alzheimer's & Dementia	SSC	6	45	No Demand
Am Constitutional Hist II	LAW	7	24	No Demand
Am Hist Core Seminar 1	HIS	16	27	Below Average Demand
Am Hist Core Seminar 2	AMS	2	30	No Demand
Am Hist Core Seminar 2	HIS	13	27	Below Average Demand
Am Hist Core Seminar	AMS	2	30	No Demand
Am Indian Identity Crisis	AMS	0	40	No Demand
Ambulatory Care Clerkship	PHM	1	8	No Demand
Amer Arch As Am Pluralism	AHI	42	42	High Demand
Amer Church History	RSP	26	31	Above Average Demand
Amer Ed for Intl Students	ELP	14	28	Below Average Demand
Amer Hist Core Sem 1	HIS	16	30	Below Average Demand
Amer Hist Core Sem 2	HIS	13	27	Below Average Demand
Amer Intellectual Hist 1	AMS	4	23	No Demand
Amer Jewish Experience	JDS	8	47	No Demand
Amer Jewish Experience	RSP	4	37	No Demand
Amer Left in 20th Century	AMS	9	18	Below Average Demand
Amer Left in 20th Century	HIS	9	24	Below Average Demand
Amer Left in 20th Century	PSC	15	20	Average Demand
Amer Lit: 1828-1865	AMS	4	45	No Demand
Amer Lives & Envirnmts	AMS	14	36	Below Average Demand
Amer Lives & Envirnmts	DMS	4	30	No Demand
Amer Lives & Envirnmts	GGS	10	31	Below Average Demand
Amer Lives & Envirnmts	WS	5	30	No Demand
Amer Norms & Deviations	AMS	28	54	Below Average Demand
Amer Norms & Deviations	APY	41	59	Average Demand
Amer Politcl Frontiers	PSC	6	19	Below Average Demand
Amer Political Economy	HIS	2	18	No Demand
Amer Political Economy	PSC	11	18	Average Demand
Amer Pop Cult Hist	HIS	14	20	Average Demand
Amer Transiton 1877-1901	HIS	28	41	Average Demand
Amercn Architec & Urbnism	ARC	6	121	No Demand
Amercn Diversity & Design	PD	25	236	No Demand
America in Art: An Intro	AHI	25	45	Below Average Demand
America in Art: An Intro	AMS	5	45	No Demand
America in Art: An Intro	ENG	5	45	No Demand
American Architecture	AHI	44	45	High Demand
American Art	AHI	33	45	Average Demand
American Art	AMS	5	45	No Demand
American Art	ENG	5	45	No Demand
American Art	WS	5	45	No Demand
American Cold War History	HIS	17	29	Below Average Demand
American College Student	CEP	14	21	Average Demand
American College Student	ELP	20	29	Average Demand
American College Student	OAP	22	35	Average Demand
American Const History	LAW	10	24	Below Average Demand
American Cultural Hist 2	HIS	25	40	Average Demand
American Cultural Hist I	HIS	26	44	Below Average Demand
American Dissenters	HIS	40	60	Average Demand
American Diversity & Design	ARC	169	239	Average Demand
American Drama	ENG	23	36	Average Demand
American Drama	TH	12	31	Below Average Demand
American Ethnicities	AAS	14	32	Below Average Demand
American Federalism	PSC	25	41	Average Demand
American Film History	AMS	1	23	No Demand
American Film History	ENG	7	27	No Demand
American Foreign Policy	PSC	36	50	Average Demand
American Jewish Community	JDS	0	28	No Demand
American Jury Trials	JLS	34	57	Below Average Demand
American Legal History	LAW	16	44	Below Average Demand
American Lit 1865-1914	AMS	5	46	No Demand
American Lit to Civ War	ENG	28	43	Average Demand
American Lives	HIS	12	37	Below Average Demand
American Music	MUS	4	38	No Demand
American Philosophy	PHI	19	54	Below Average Demand
American Pluralism	UGC	47	68	Average Demand
American Poetry	ENG	20	39	Below Average Demand
American Political Principles	PSC	17	39	Below Average Demand
American Politics	PSC	10	20	Below Average Demand
American Realisms	AHI	26	45	Below Average Demand
American Religious Hist	HIS	8	41	No Demand
American Revolution Readg	HIS	8	33	No Demand
American Revolution	HIS	41	25	High Demand
American Slavery	HIS	7	34	No Demand
American Social History 1	HIS	16	30	Below Average Demand
American Social History	AMS	6	35	No Demand
American Urbanism & Landscape	ARC	5	40	No Demand
American Urbanism & Landscape	PD	12	20	Below Average Demand
American Urbanism & Landscape	URP	2	40	No Demand
American Wars	AMS	15	34	Below Average Demand
American Women Writers	AMS	1	21	No Demand
American Women Writers	ENG	30	42	Average Demand
American Women Writers	WS	9	21	Below Average Demand
American Women's History	AMS	3	30	No Demand
American Women's History	HIS	9	28	Below Average Demand
American Writers 1	AMS	3	45	No Demand
American Writers 1	ENG	26	41	Average Demand
American Writers 2	ENG	24	39	Average Demand
Americans &  Governments	HIS	34	44	Above Average Demand
An Overview of Canadian Study	CDN	0	37	No Demand
Anal Chem Sem	CHE	0	40	No Demand
Anal Chem of Pollutants	CHE	9	42	No Demand
Anal Mass Spec	CHE	14	64	No Demand
Analog Circuits	ECE	9	34	No Demand
Analog Circuits	EE	16	99	No Demand
Analog Integ Circ Layout	EE	10	50	No Demand
Analysis 2	CE	5	20	No Demand
Analysis of Geol Data 1	GLY	7	42	No Demand
Analysis of Media	COM	85	191	Below Average Demand
Analysis of Social Data	SOC	11	49	No Demand
Analysis of Structures	MAE	58	117	Below Average Demand
Analysis of Tonal Music	MUS	5	18	No Demand
Analysis of Variance	STA	15	102	No Demand
Analysis-20th-C Music	MUS	5	18	No Demand
Analysis/Quantitv Rsrch 1	LAI	19	22	Above Average Demand
Analysis/Quantitv Rsrch 2	LAI	13	26	Below Average Demand
Analysis	MTH	11	41	No Demand
Analyt Microseperations	CHE	9	45	No Demand
Analyt Surf Spectrosc	CHE	8	37	No Demand
Analytical Chemistry Lab	CHE	11	15	Average Demand
Analytical Chemistry	CHE	50	102	Below Average Demand
Analytical Dynamics	MAE	12	42	No Demand
Analytical Methods	ASE	19	65	No Demand
Analytical Methods	MAE	13	57	No Demand
Analytics and Computing for IE	IE	11	45	No Demand
Analytics for Managers	MGQ	41	80	Below Average Demand
Anat & Phys of Audition	CDS	48	59	Above Average Demand
Anat Physiol Mastic Syst	ORM	14	2	High Demand
Anat Physiol Sp Mechan	CDS	79	109	Average Demand
Anat. of High Profile Prosecut	LAW	27	43	Average Demand
Anatomy Motor Vehicle Case	LAW	11	21	Below Average Demand
Anatomy Personal Injury Case	LAW	15	20	Average Demand
Anatomy and Physiology	CDS	5	10	Below Average Demand
Anc Greek Lang & Culture 1	RSP	1	30	No Demand
Anc Greek Lang & Culture 2	RSP	0	29	No Demand
Anc. Mediterran. Ceramics	CL	9	15	Below Average Demand
Ancien Regime	HIS	32	47	Average Demand
Ancient Africa Civil	AAS	4	30	No Demand
Ancient Africa Civilizs	AAS	18	33	Below Average Demand
Ancient Africa Civilizs	AMS	2	30	No Demand
Ancient Africa Civilizs	HIS	4	34	No Demand
Ancient African Civil	AAS	3	38	No Demand
Ancient African Civil	AMS	4	22	No Demand
Ancient African Civil	CL	3	20	No Demand
Ancient African Civil	HIS	3	41	No Demand
Ancient Greek Lang&Cult 1	GR	15	29	Below Average Demand
Ancient Greek Lang&Cult 2	GR	7	23	Below Average Demand
Ancient Greek Lang&Cult 3	GR	5	23	No Demand
Ancient Greek Lang&Cult 4	GR	4	17	No Demand
Ancient Images	CL	12	22	Below Average Demand
Ancient Near East & Egypt	CL	21	56	Below Average Demand
Ancient Near East & Egypt	HIS	5	45	No Demand
Ancient Near East & Egypt	JDS	1	66	No Demand
Ancient Near East & Egypt	RSP	4	55	No Demand
Ancient Near East &Egypt	HIS	12	57	No Demand
Ancient Near Eastern Arch	CL	7	37	No Demand
Ancient Philosophy	PHI	25	44	Below Average Demand
Ancient Sport	CL	20	54	Below Average Demand
Ancient Western Wisdom	JDS	2	22	No Demand
Ancient World Movies	CL	7	72	No Demand
Ancient and Modern Constit	LAW	12	49	No Demand
Anesthesia & Pain Control	OSU	90	176	Below Average Demand
Animal Behavior	BIO	11	56	No Demand
Animal Behavior	PSY	18	45	Below Average Demand
Animal Cognition	PSY	37	42	Above Average Demand
Animal Communication	APY	35	47	Average Demand
Animal Law Pro Bono Project	LAW	4	14	No Demand
Animal Virology	MIC	0	3	No Demand
Animals and the Law	LAW	5	8	Average Demand
Antennas & Propagation	EE	21	75	No Demand
Anth of Death and Trauma	APY	5	32	No Demand
Anthro Archaeology Topics	APY	7	34	No Demand
Anthro Demography	APY	5	42	No Demand
Anthro of Architecture	APY	5	34	No Demand
Anthroplgy of Middle East	APY	31	31	High Demand
Anthropological Ethics	APY	6	30	No Demand
Anthropology & Education	APY	6	41	No Demand
Anthropology & Justice	APY	33	60	Below Average Demand
Anthropology Prof Sem	APY	11	31	Below Average Demand
Anthropology Profession	APY	12	33	Below Average Demand
Anthropology Statistics	APY	11	66	No Demand
Anthropology and Film	APY	45	74	Average Demand
Anthropology of Europe	APY	4	31	No Demand
Anthropology of Law	LAW	7	31	No Demand
Anthropology of Modernity	APY	4	31	No Demand
Anthropology of Religion	APY	31	93	Below Average Demand
Anthropology of Reproduct	APY	7	31	No Demand
Anthropology of War	APY	63	65	High Demand
Antitrust Law	LAW	24	61	Below Average Demand
Antitrust	LAW	8	86	No Demand
Anxiety Disorders	PSY	36	57	Average Demand
Apothecarial Adventures	PHC	23	36	Average Demand
App Beh Analys Child 1	PSY	22	42	Below Average Demand
App Beh Analys Child 2	PSY	39	50	Above Average Demand
App Crypto & Comp Sci	CSE	23	52	Below Average Demand
App Med and Eng Biology	BE	18	49	Below Average Demand
App Mol Biotechnology	MT	4	48	No Demand
App Org Theory & Behavior	NUR	9	8	High Demand
App Vis Aesth Blk Cinema	AAS	2	35	No Demand
App of Molecular Biotechnology	MT	6	48	No Demand
Appellate Advocacy	LAW	4	21	No Demand
Appellate Litigation Theory/Pr	LAW	5	19	No Demand
Appellate Practice & Advocacy	LAW	7	31	No Demand
Appl Biostat to EPI II	EEH	15	55	No Demand
Appl Biostat to EPI II	SPM	12	37	Below Average Demand
Appl Biostat to EPI I	EEH	19	75	No Demand
Appl Biostat to EPI I	SPM	19	55	Below Average Demand
Appl Child Devel&Learning	LAI	4	23	No Demand
Appl Child Devl&Learning	SSC	29	41	Average Demand
Appl Clin Pk 1	PHM	2	30	No Demand
Appl Cmptrs Instr Systems	OAP	7	51	No Demand
Appl Prob & Stat Infer	EAS	41	71	Below Average Demand
Appl Treatment Pediatrics	OT	25	47	Below Average Demand
Appl of Linear Algebra	MTH	15	59	No Demand
Applclinpki	PHC	107	198	Below Average Demand
Applclinpkii	PHM	85	190	Below Average Demand
Appli of Research Methods	ORT	7	8	Above Average Demand
Applic Therap Tech	OT	25	54	Below Average Demand
Applications Exercise Sci	ES	49	55	Above Average Demand
Applied Business Prgming	MGS	25	45	Below Average Demand
Applied CE Math	CE	72	97	Average Demand
Applied Chem Kinetics 1	CE	21	57	Below Average Demand
Applied Chem Kinetics 2	CE	7	31	No Demand
Applied Consumer Finance	LAW	2	15	No Demand
Applied Cultural Analysis	APY	5	32	No Demand
Applied Economics	MGE	44	93	Below Average Demand
Applied Electromagnetics	EE	45	78	Below Average Demand
Applied Financial Econ	ECO	17	36	Below Average Demand
Applied Geriatrics	OT	17	53	Below Average Demand
Applied Industrial Engr	IE	8	32	No Demand
Applied Informatics	NUR	8	30	No Demand
Applied Linguistics	FR	2	32	No Demand
Applied Linguistics	GER	1	29	No Demand
Applied Math for MAEs	MAE	54	96	Below Average Demand
Applied Math in Civil Eng	CIE	20	40	Below Average Demand
Applied Mechanics 1	EAS	111	216	Below Average Demand
Applied Mechanics 2	EAS	62	142	Below Average Demand
Applied Mkting Technqs	MFC	29	52	Below Average Demand
Applied Neurophysiology	OT	26	53	Below Average Demand
Applied Ontology	PHI	7	41	No Demand
Applied Ortho Biomech	MAE	2	8	No Demand
Applied Palynology	BIO	14	35	Below Average Demand
Applied Pediatric Practice	OT	29	69	Below Average Demand
Applied Pharmacotherapy 3	PHM	4	4	High Demand
Applied Phonetics	CDS	3	11	No Demand
Applied Physics of Sound	CDS	54	93	Below Average Demand
Applied Physiology	PGY	191	281	Average Demand
Applied Probability	EE	68	188	Below Average Demand
Applied Regression Analysis	CEP	11	25	Below Average Demand
Applied Research Methods	CEP	11	25	Below Average Demand
Applied Semiotics	ART	21	21	High Demand
Applied Skill Supervision	PSY	0	10	No Demand
Applied Skills Supervisn	ECO	0	6	No Demand
Applied Skills Supervisn	GEO	0	3	No Demand
Applied Social Research	ELP	10	26	Below Average Demand
Applied Sociomusicology	AMS	10	1	High Demand
Applied Statistics for PH	CHB	16	43	Below Average Demand
Applied Stochastic Proc	IE	15	34	Below Average Demand
Applied Tax II	LAW	17	18	High Demand
Applied Taxation	LAW	15	43	Below Average Demand
Applied Theory-Testing	COM	13	22	Below Average Demand
Applied Urb Geog Lab	GEO	4	18	No Demand
Applied Urban Geography	GEO	2	27	No Demand
Applied Voice for Mtr	MTR	6	12	Below Average Demand
Appr Lit Popular Culture	AHI	5	44	No Demand
Appr to Lit:Mythology	AHI	15	222	No Demand
Appr to Lit:Sci Fiction	ENG	25	44	Below Average Demand
Apprchs:Study of Religion	APY	21	32	Average Demand
Appreciating Dance	THD	43	46	High Demand
Approaches Maritime Hist	HIS	13	30	Below Average Demand
Approaches World History	HIS	4	25	No Demand
Approaches to Archaeology	APY	19	25	Above Average Demand
Approaches to the Lexicon	LIN	13	16	Above Average Demand
Aqueous Geochemistry	GLY	7	26	No Demand
Arabic Independent Study	ARA	2	2	High Demand
Arabic Independent Study	ARI	1	9	No Demand
Arbitration	LAW	9	23	Below Average Demand
Arc&Rediscov/Ancient World	CL	21	50	Below Average Demand
Arc&Rediscov/Classic World	AHI	8	66	No Demand
Arc&Rediscov/Classic World	CL	29	115	No Demand
Arc&Rediscov/Classic World	HIS	23	66	Below Average Demand
Arch & Plng Indpndnt Stdy	AP	1	5	No Demand
Arch & Plng Suprvsd Teach	AP	0	25	No Demand
Arch & Real Estate Specl Topic	ARC	0	101	No Demand
Arch & Urban Planning Practicm	PD	4	14	No Demand
Arch & Urban Planning Studio	ARC	1	40	No Demand
Arch & Urbn Plng Practicm	AED	0	50	No Demand
Arch & Urbn Plng Practicm	AP	0	30	No Demand
Arch Amer SW	APY	34	31	High Demand
Arch Communications 1	ARC	43	69	Average Demand
Arch Communications 2	ARC	19	54	Below Average Demand
Arch Design Studio 1	ARC	28	26	High Demand
Arch Design Studio 2	ARC	30	14	High Demand
Arch Design Studio 3	ARC	13	27	Below Average Demand
Arch Design Studio 4	ARC	13	31	Below Average Demand
Arch Design Studio 5	ARC	13	29	Below Average Demand
Arch Design Studio 6	ARC	13	58	No Demand
Arch Design Studio 7	ARC	12	32	Below Average Demand
Arch Design Studio 8	ARC	5	15	Below Average Demand
Arch Design Studio Abroad	ARC	8	17	Below Average Demand
Arch Hist 3 Mod Movement	ARC	26	138	No Demand
Arch Hist:Anc to Ind Rev	ARC	30	126	No Demand
Arch History: 1450 - Present	ARC	46	109	Below Average Demand
Arch History: Ancient - 1450	ARC	53	95	Below Average Demand
Arch Special Topics Lectr	ARC	13	49	No Demand
Arch of NY Colonial Hist	APY	38	66	Below Average Demand
Arch of SE Mesoamerica	APY	5	33	No Demand
Arch of West Roman Empire	CL	6	14	Below Average Demand
Arch/Classical Urbanism	AHI	3	1	High Demand
Arch/Classical Urbanism	CL	9	9	High Demand
Archaeological GIS	APY	7	37	No Demand
Archaeological Techniques	APY	8	9	Above Average Demand
Archaeology of Assyria	CL	9	39	No Demand
Archaeology of Assyria	HIS	12	44	No Demand
Archaeology of Assyria	JDS	4	34	No Demand
Archaeology of Assyria	RSP	2	54	No Demand
Archaeology of New World	APY	27	50	Below Average Demand
Archeol Field Research	APY	1	7	No Demand
Archeol Interpretation	APY	8	41	No Demand
Architect Special Topics	ARC	20	48	Below Average Demand
Architectl Preservation	AHI	11	8	High Demand
Architectl Preservation	ARC	5	1	High Demand
Architectural Design 1	ARC	9	17	Below Average Demand
Architectural Design 2	ARC	10	17	Below Average Demand
Architectural Design 3	ARC	9	17	Below Average Demand
Architectural Design 5	ARC	8	17	Below Average Demand
Architectural Design 6	ARC	8	17	Below Average Demand
Architectural Materials	ARC	5	20	No Demand
Architectural Theory	ARC	32	91	Below Average Demand
Architecture & Informatics	ARC	6	14	Below Average Demand
Architecture Design Practicum	ARC	11	54	No Demand
Architecture Media 1	ARC	23	59	Below Average Demand
Architecture Media 2	ARC	29	105	No Demand
Architecture Media 3	ARC	25	66	Below Average Demand
Architecture Media 4	ARC	76	148	Below Average Demand
Architecture Media 5	ARC	74	110	Average Demand
